CustomerID	AccountNumber	CustomerType	JSON_ARRAYAGG(
16266	AW00016266	I	[{"TotalDue": 70.6869, "OrderDate": "2004-01-06 00:00:00.000000", "SalesOrderID": 61567}]
16267	AW00016267	I	[{"TotalDue": 656.3479, "OrderDate": "2004-05-25 00:00:00.000000", "SalesOrderID": 71285}, {"TotalDue": 2699.9018, "OrderDate": "2002-10-14 00:00:00.000000", "SalesOrderID": 47824}]
16268	AW00016268	I	[{"TotalDue": 2410.6266, "OrderDate": "2003-04-23 00:00:00.000000", "SalesOrderID": 50109}, {"TotalDue": 659.9723, "OrderDate": "2004-06-17 00:00:00.000000", "SalesOrderID": 73119}]
16269	AW00016269	I	[{"TotalDue": 659.9723, "OrderDate": "2004-06-13 00:00:00.000000", "SalesOrderID": 72797}, {"TotalDue": 2410.6266, "OrderDate": "2002-10-08 00:00:00.000000", "SalesOrderID": 47779}]
16270	AW00016270	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-10-28 00:00:00.000000", "SalesOrderID": 47933}, {"TotalDue": 651.9058, "OrderDate": "2004-06-04 00:00:00.000000", "SalesOrderID": 72144}]
16271	AW00016271	I	[{"TotalDue": 630.9108, "OrderDate": "2004-06-17 00:00:00.000000", "SalesOrderID": 73118}, {"TotalDue": 2699.9018, "OrderDate": "2002-10-31 00:00:00.000000", "SalesOrderID": 47956}]
16272	AW00016272	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-08-27 00:00:00.000000", "SalesOrderID": 47304}, {"TotalDue": 927.6254, "OrderDate": "2004-02-15 00:00:00.000000", "SalesOrderID": 64185}]
16273	AW00016273	I	[{"TotalDue": 2410.6266, "OrderDate": "2003-04-29 00:00:00.000000", "SalesOrderID": 50176}, {"TotalDue": 687.2658, "OrderDate": "2004-06-02 00:00:00.000000", "SalesOrderID": 72012}]
16274	AW00016274	I	[{"TotalDue": 5.514, "OrderDate": "2004-07-05 00:00:00.000000", "SalesOrderID": 74296}]
16275	AW00016275	I	[{"TotalDue": 927.6254, "OrderDate": "2004-02-11 00:00:00.000000", "SalesOrderID": 63957}, {"TotalDue": 2699.9018, "OrderDate": "2002-08-07 00:00:00.000000", "SalesOrderID": 47119}]
16276	AW00016276	I	[{"TotalDue": 8.0444, "OrderDate": "2004-06-14 00:00:00.000000", "SalesOrderID": 72888}]
16277	AW00016277	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-08-31 00:00:00.000000", "SalesOrderID": 47338}, {"TotalDue": 915.4594, "OrderDate": "2004-02-07 00:00:00.000000", "SalesOrderID": 63700}]
16278	AW00016278	I	[{"TotalDue": 606.6229, "OrderDate": "2004-06-08 00:00:00.000000", "SalesOrderID": 72451}, {"TotalDue": 2699.9018, "OrderDate": "2002-10-17 00:00:00.000000", "SalesOrderID": 47847}]
16279	AW00016279	I	[{"TotalDue": 54.1119, "OrderDate": "2004-03-30 00:00:00.000000", "SalesOrderID": 67171}]
16280	AW00016280	I	[{"TotalDue": 14.2987, "OrderDate": "2004-05-07 00:00:00.000000", "SalesOrderID": 70052}]
16281	AW00016281	I	[{"TotalDue": 70.6869, "OrderDate": "2003-12-29 00:00:00.000000", "SalesOrderID": 60991}]
16282	AW00016282	I	[{"TotalDue": 26.8184, "OrderDate": "2003-12-31 00:00:00.000000", "SalesOrderID": 61139}, {"TotalDue": 44.1779, "OrderDate": "2003-11-14 00:00:00.000000", "SalesOrderID": 57931}]
16283	AW00016283	I	[{"TotalDue": 70.6869, "OrderDate": "2004-04-05 00:00:00.000000", "SalesOrderID": 67674}]
16284	AW00016284	I	[{"TotalDue": 8.0444, "OrderDate": "2003-12-14 00:00:00.000000", "SalesOrderID": 60010}]
16285	AW00016285	I	[{"TotalDue": 85.0187, "OrderDate": "2004-07-19 00:00:00.000000", "SalesOrderID": 74741}]
16286	AW00016286	I	[{"TotalDue": 2634.3974, "OrderDate": "2004-06-04 00:00:00.000000", "SalesOrderID": 72183}, {"TotalDue": 2410.6266, "OrderDate": "2003-04-01 00:00:00.000000", "SalesOrderID": 49900}, {"TotalDue": 2602.2529, "OrderDate": "2004-03-08 00:00:00.000000", "SalesOrderID": 65754}]
16287	AW00016287	I	[{"TotalDue": 2604.7944, "OrderDate": "2004-06-02 00:00:00.000000", "SalesOrderID": 72007}, {"TotalDue": 2410.6266, "OrderDate": "2002-08-18 00:00:00.000000", "SalesOrderID": 47213}]
16288	AW00016288	I	[{"TotalDue": 2410.6266, "OrderDate": "2003-04-29 00:00:00.000000", "SalesOrderID": 50171}, {"TotalDue": 648.6019, "OrderDate": "2004-06-12 00:00:00.000000", "SalesOrderID": 72740}]
16289	AW00016289	I	[{"TotalDue": 659.6408, "OrderDate": "2004-06-28 00:00:00.000000", "SalesOrderID": 73958}, {"TotalDue": 2410.6266, "OrderDate": "2003-04-15 00:00:00.000000", "SalesOrderID": 50037}]
16290	AW00016290	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-10-22 00:00:00.000000", "SalesOrderID": 47891}, {"TotalDue": 707.6973, "OrderDate": "2004-06-02 00:00:00.000000", "SalesOrderID": 72011}]
16291	AW00016291	I	[{"TotalDue": 2699.9018, "OrderDate": "2003-04-09 00:00:00.000000", "SalesOrderID": 49975}, {"TotalDue": 2738.5657, "OrderDate": "2003-07-25 00:00:00.000000", "SalesOrderID": 51574}]
16292	AW00016292	I	[{"TotalDue": 35.6694, "OrderDate": "2003-09-26 00:00:00.000000", "SalesOrderID": 55005}]
16293	AW00016293	I	[{"TotalDue": 5.514, "OrderDate": "2004-01-02 00:00:00.000000", "SalesOrderID": 61346}]
16294	AW00016294	I	[{"TotalDue": 15.4479, "OrderDate": "2004-01-06 00:00:00.000000", "SalesOrderID": 61573}]
16295	AW00016295	I	[{"TotalDue": 152.9873, "OrderDate": "2003-09-18 00:00:00.000000", "SalesOrderID": 54561}]
16296	AW00016296	I	[{"TotalDue": 135.8598, "OrderDate": "2004-06-04 00:00:00.000000", "SalesOrderID": 72155}]
16297	AW00016297	I	[{"TotalDue": 2535.964, "OrderDate": "2004-03-27 00:00:00.000000", "SalesOrderID": 66946}, {"TotalDue": 2666.4313, "OrderDate": "2004-04-26 00:00:00.000000", "SalesOrderID": 69086}, {"TotalDue": 2410.6266, "OrderDate": "2002-11-17 00:00:00.000000", "SalesOrderID": 48186}]
16298	AW00016298	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-11-11 00:00:00.000000", "SalesOrderID": 48149}, {"TotalDue": 2650.8619, "OrderDate": "2004-03-05 00:00:00.000000", "SalesOrderID": 65562}, {"TotalDue": 2674.4757, "OrderDate": "2004-04-03 00:00:00.000000", "SalesOrderID": 67571}]
16299	AW00016299	I	[{"TotalDue": 5.514, "OrderDate": "2003-10-26 00:00:00.000000", "SalesOrderID": 56726}]
16300	AW00016300	I	[{"TotalDue": 79.5269, "OrderDate": "2004-01-02 00:00:00.000000", "SalesOrderID": 61341}, {"TotalDue": 44.1779, "OrderDate": "2004-06-22 00:00:00.000000", "SalesOrderID": 73550}]
16301	AW00016301	I	[{"TotalDue": 80.6208, "OrderDate": "2003-09-17 00:00:00.000000", "SalesOrderID": 54502}]
16302	AW00016302	I	[{"TotalDue": 27.614, "OrderDate": "2003-10-25 00:00:00.000000", "SalesOrderID": 56665}]
16303	AW00016303	I	[{"TotalDue": 165.7279, "OrderDate": "2004-07-29 00:00:00.000000", "SalesOrderID": 75052}]
16304	AW00016304	I	[{"TotalDue": 54.6754, "OrderDate": "2003-11-01 00:00:00.000000", "SalesOrderID": 57217}]
16305	AW00016305	I	[{"TotalDue": 2699.9018, "OrderDate": "2002-11-30 00:00:00.000000", "SalesOrderID": 48278}, {"TotalDue": 596.689, "OrderDate": "2004-06-16 00:00:00.000000", "SalesOrderID": 73047}]
16306	AW00016306	I	[{"TotalDue": 8.0444, "OrderDate": "2004-04-25 00:00:00.000000", "SalesOrderID": 68990}, {"TotalDue": 24.2879, "OrderDate": "2003-09-30 00:00:00.000000", "SalesOrderID": 55206}]
16307	AW00016307	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-11-05 00:00:00.000000", "SalesOrderID": 48110}, {"TotalDue": 2634.3974, "OrderDate": "2004-04-23 00:00:00.000000", "SalesOrderID": 68860}, {"TotalDue": 2598.9158, "OrderDate": "2004-03-23 00:00:00.000000", "SalesOrderID": 66701}]
16308	AW00016308	I	[{"TotalDue": 2618.8058, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73726}, {"TotalDue": 2410.6266, "OrderDate": "2002-08-09 00:00:00.000000", "SalesOrderID": 47138}]
16309	AW00016309	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-11-06 00:00:00.000000", "SalesOrderID": 48118}, {"TotalDue": 2552.5169, "OrderDate": "2004-03-24 00:00:00.000000", "SalesOrderID": 66767}, {"TotalDue": 2673.0613, "OrderDate": "2004-04-02 00:00:00.000000", "SalesOrderID": 67477}]
16310	AW00016310	I	[{"TotalDue": 2560.2519, "OrderDate": "2004-04-23 00:00:00.000000", "SalesOrderID": 68825}, {"TotalDue": 1381.0732, "OrderDate": "2003-07-31 00:00:00.000000", "SalesOrderID": 51688}, {"TotalDue": 2699.9018, "OrderDate": "2003-04-22 00:00:00.000000", "SalesOrderID": 50101}]
16311	AW00016311	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-08-03 00:00:00.000000", "SalesOrderID": 47085}, {"TotalDue": 891.4698, "OrderDate": "2003-07-08 00:00:00.000000", "SalesOrderID": 51286}]
16312	AW00016312	I	[{"TotalDue": 70.6869, "OrderDate": "2004-05-25 00:00:00.000000", "SalesOrderID": 71307}]
16313	AW00016313	I	[{"TotalDue": 2809.2526, "OrderDate": "2003-07-01 00:00:00.000000", "SalesOrderID": 51180}, {"TotalDue": 2699.9018, "OrderDate": "2002-11-14 00:00:00.000000", "SalesOrderID": 48171}]
16314	AW00016314	I	[{"TotalDue": 44.1779, "OrderDate": "2003-09-11 00:00:00.000000", "SalesOrderID": 54168}, {"TotalDue": 79.5269, "OrderDate": "2004-01-03 00:00:00.000000", "SalesOrderID": 61404}]
16315	AW00016315	I	[{"TotalDue": 32.0229, "OrderDate": "2004-04-24 00:00:00.000000", "SalesOrderID": 68915}]
16316	AW00016316	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-11-16 00:00:00.000000", "SalesOrderID": 48180}, {"TotalDue": 2738.4552, "OrderDate": "2003-07-20 00:00:00.000000", "SalesOrderID": 51485}]
16317	AW00016317	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-08-20 00:00:00.000000", "SalesOrderID": 47235}, {"TotalDue": 905.5254, "OrderDate": "2004-03-18 00:00:00.000000", "SalesOrderID": 66382}]
16318	AW00016318	I	[{"TotalDue": 927.6033, "OrderDate": "2004-03-05 00:00:00.000000", "SalesOrderID": 65569}, {"TotalDue": 2410.6266, "OrderDate": "2002-08-26 00:00:00.000000", "SalesOrderID": 47291}]
16319	AW00016319	I	[{"TotalDue": 30.1444, "OrderDate": "2003-09-25 00:00:00.000000", "SalesOrderID": 54956}]
16320	AW00016320	I	[{"TotalDue": 54.6754, "OrderDate": "2003-09-02 00:00:00.000000", "SalesOrderID": 53697}]
16321	AW00016321	I	[{"TotalDue": 99.4169, "OrderDate": "2004-01-28 00:00:00.000000", "SalesOrderID": 62911}, {"TotalDue": 8.0444, "OrderDate": "2004-07-03 00:00:00.000000", "SalesOrderID": 74236}]
16322	AW00016322	I	[{"TotalDue": 32.0229, "OrderDate": "2004-02-17 00:00:00.000000", "SalesOrderID": 64339}]
16323	AW00016323	I	[{"TotalDue": 27.614, "OrderDate": "2004-02-20 00:00:00.000000", "SalesOrderID": 64568}]
16324	AW00016324	I	[{"TotalDue": 2699.9018, "OrderDate": "2002-08-30 00:00:00.000000", "SalesOrderID": 47330}, {"TotalDue": 927.6033, "OrderDate": "2003-08-13 00:00:00.000000", "SalesOrderID": 52482}]
16325	AW00016325	I	[{"TotalDue": 5.514, "OrderDate": "2004-04-12 00:00:00.000000", "SalesOrderID": 68120}, {"TotalDue": 183.7394, "OrderDate": "2004-05-25 00:00:00.000000", "SalesOrderID": 71313}]
16326	AW00016326	I	[{"TotalDue": 27.614, "OrderDate": "2003-10-11 00:00:00.000000", "SalesOrderID": 55945}]
16327	AW00016327	I	[{"TotalDue": 2725.2836, "OrderDate": "2003-07-30 00:00:00.000000", "SalesOrderID": 51663}, {"TotalDue": 2410.6266, "OrderDate": "2002-11-13 00:00:00.000000", "SalesOrderID": 48165}]
16328	AW00016328	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-08-15 00:00:00.000000", "SalesOrderID": 47192}, {"TotalDue": 905.5254, "OrderDate": "2004-03-21 00:00:00.000000", "SalesOrderID": 66579}]
16329	AW00016329	I	[{"TotalDue": 915.7577, "OrderDate": "2004-03-22 00:00:00.000000", "SalesOrderID": 66652}, {"TotalDue": 2699.9018, "OrderDate": "2002-08-02 00:00:00.000000", "SalesOrderID": 47077}]
16330	AW00016330	I	[{"TotalDue": 34.5534, "OrderDate": "2003-11-21 00:00:00.000000", "SalesOrderID": 58318}]
16331	AW00016331	I	[{"TotalDue": 33.0727, "OrderDate": "2004-07-24 00:00:00.000000", "SalesOrderID": 74911}, {"TotalDue": 42.9624, "OrderDate": "2003-09-10 00:00:00.000000", "SalesOrderID": 54114}, {"TotalDue": 55.2169, "OrderDate": "2003-10-02 00:00:00.000000", "SalesOrderID": 55413}]
16332	AW00016332	I	[{"TotalDue": 40.0784, "OrderDate": "2004-03-26 00:00:00.000000", "SalesOrderID": 66892}, {"TotalDue": 122.6108, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73718}]
16333	AW00016333	I	[{"TotalDue": 62.9519, "OrderDate": "2003-12-06 00:00:00.000000", "SalesOrderID": 59436}]
16334	AW00016334	I	[{"TotalDue": 93.8366, "OrderDate": "2003-08-03 00:00:00.000000", "SalesOrderID": 51994}]
16335	AW00016335	I	[{"TotalDue": 40.8408, "OrderDate": "2004-03-26 00:00:00.000000", "SalesOrderID": 66908}]
16336	AW00016336	I	[{"TotalDue": 71.2394, "OrderDate": "2004-04-03 00:00:00.000000", "SalesOrderID": 67517}]
16337	AW00016337	I	[{"TotalDue": 8.0444, "OrderDate": "2004-05-29 00:00:00.000000", "SalesOrderID": 71584}]
16338	AW00016338	I	[{"TotalDue": 64.6094, "OrderDate": "2003-08-01 00:00:00.000000", "SalesOrderID": 51884}, {"TotalDue": 122.6108, "OrderDate": "2003-11-01 00:00:00.000000", "SalesOrderID": 57193}]
16339	AW00016339	I	[{"TotalDue": 1238.1415, "OrderDate": "2003-07-11 00:00:00.000000", "SalesOrderID": 51338}, {"TotalDue": 2264.2536, "OrderDate": "2003-06-26 00:00:00.000000", "SalesOrderID": 51033}]
16340	AW00016340	I	[{"TotalDue": 672.9008, "OrderDate": "2003-09-29 00:00:00.000000", "SalesOrderID": 55177}]
16341	AW00016341	I	[{"TotalDue": 34.5644, "OrderDate": "2004-03-20 00:00:00.000000", "SalesOrderID": 66516}, {"TotalDue": 62.9519, "OrderDate": "2004-04-10 00:00:00.000000", "SalesOrderID": 67966}]
16342	AW00016342	I	[{"TotalDue": 51.3494, "OrderDate": "2004-05-29 00:00:00.000000", "SalesOrderID": 71564}, {"TotalDue": 107.0966, "OrderDate": "2004-07-02 00:00:00.000000", "SalesOrderID": 74190}]
16343	AW00016343	I	[{"TotalDue": 24.2879, "OrderDate": "2004-05-03 00:00:00.000000", "SalesOrderID": 69723}, {"TotalDue": 40.0784, "OrderDate": "2003-12-09 00:00:00.000000", "SalesOrderID": 59657}]
16344	AW00016344	I	[{"TotalDue": 2535.964, "OrderDate": "2004-04-23 00:00:00.000000", "SalesOrderID": 68859}]
16345	AW00016345	I	[{"TotalDue": 657.4419, "OrderDate": "2004-04-19 00:00:00.000000", "SalesOrderID": 68608}, {"TotalDue": 3953.9884, "OrderDate": "2001-07-23 00:00:00.000000", "SalesOrderID": 43797}]
16346	AW00016346	I	[{"TotalDue": 6.9394, "OrderDate": "2003-10-18 00:00:00.000000", "SalesOrderID": 56273}, {"TotalDue": 34.5534, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73717}]
16347	AW00016347	I	[{"TotalDue": 2585.9542, "OrderDate": "2004-06-24 00:00:00.000000", "SalesOrderID": 73693}, {"TotalDue": 3953.9884, "OrderDate": "2001-07-29 00:00:00.000000", "SalesOrderID": 43830}]
16348	AW00016348	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-07-19 00:00:00.000000", "SalesOrderID": 43774}, {"TotalDue": 2585.6669, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73764}]
16349	AW00016349	I	[{"TotalDue": 2563.589, "OrderDate": "2004-06-20 00:00:00.000000", "SalesOrderID": 73395}, {"TotalDue": 3953.9884, "OrderDate": "2001-07-28 00:00:00.000000", "SalesOrderID": 43825}]
16350	AW00016350	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-07-26 00:00:00.000000", "SalesOrderID": 43809}, {"TotalDue": 2569.0366, "OrderDate": "2004-06-25 00:00:00.000000", "SalesOrderID": 73766}]
16351	AW00016351	I	[{"TotalDue": 2535.964, "OrderDate": "2004-06-05 00:00:00.000000", "SalesOrderID": 72254}, {"TotalDue": 3953.9884, "OrderDate": "2001-07-03 00:00:00.000000", "SalesOrderID": 43709}]
16352	AW00016352	I	[{"TotalDue": 3953.9884, "OrderDate": "2001-07-16 00:00:00.000000", "SalesOrderID": 43760}, {"TotalDue": 2619.0931, "OrderDate": "2004-06-03 00:00:00.000000", "SalesOrderID": 72108}]
16353	AW00016353	I	[{"TotalDue": 118.1908, "OrderDate": "2003-12-11 00:00:00.000000", "SalesOrderID": 59784}]
16354	AW00016354	I	[{"TotalDue": 635.3529, "OrderDate": "2003-09-10 00:00:00.000000", "SalesOrderID": 54142}]
16355	AW00016355	I	[{"TotalDue": 99.4169, "OrderDate": "2003-09-21 00:00:00.000000", "SalesOrderID": 54741}]
16356	AW00016356	I	[{"TotalDue": 8.0444, "OrderDate": "2004-01-16 00:00:00.000000", "SalesOrderID": 62196}]
16357	AW00016357	I	[{"TotalDue": 5.514, "OrderDate": "2004-02-27 00:00:00.000000", "SalesOrderID": 64986}]
16358	AW00016358	I	[{"TotalDue": 37.5479, "OrderDate": "2003-10-29 00:00:00.000000", "SalesOrderID": 56868}, {"TotalDue": 11.039, "OrderDate": "2003-11-25 00:00:00.000000", "SalesOrderID": 58559}, {"TotalDue": 4.409, "OrderDate": "2004-03-28 00:00:00.000000", "SalesOrderID": 67030}, {"TotalDue": 44.189, "OrderDate": "2003-09-09 00:00:00.000000", "SalesOrderID": 54082}]
16359	AW00016359	I	[{"TotalDue": 8.0444, "OrderDate": "2004-02-14 00:00:00.000000", "SalesOrderID": 64141}]
16360	AW00016360	I	[{"TotalDue": 612.1369, "OrderDate": "2003-09-02 00:00:00.000000", "SalesOrderID": 53714}]
16361	AW00016361	I	[{"TotalDue": 2778.9977, "OrderDate": "2003-09-12 00:00:00.000000", "SalesOrderID": 54233}]
16362	AW00016362	I	[{"TotalDue": 2742.8642, "OrderDate": "2003-10-20 00:00:00.000000", "SalesOrderID": 56421}]
16363	AW00016363	I	[{"TotalDue": 2742.4111, "OrderDate": "2003-09-20 00:00:00.000000", "SalesOrderID": 54701}]
16364	AW00016364	I	[{"TotalDue": 2742.8642, "OrderDate": "2003-10-25 00:00:00.000000", "SalesOrderID": 56678}]
16365	AW00016365	I	[{"TotalDue": 2751.6489, "OrderDate": "2004-05-19 00:00:00.000000", "SalesOrderID": 70911}]
16366	AW00016366	I	[{"TotalDue": 2832.5018, "OrderDate": "2004-05-14 00:00:00.000000", "SalesOrderID": 70567}]
16367	AW00016367	I	[{"TotalDue": 44.1779, "OrderDate": "2004-04-30 00:00:00.000000", "SalesOrderID": 69342}]
16368	AW00016368	I	[{"TotalDue": 109.3508, "OrderDate": "2004-07-04 00:00:00.000000", "SalesOrderID": 74267}]
16369	AW00016369	I	[{"TotalDue": 29.8019, "OrderDate": "2004-03-05 00:00:00.000000", "SalesOrderID": 65584}]
16370	AW00016370	I	[{"TotalDue": 36.023, "OrderDate": "2004-07-09 00:00:00.000000", "SalesOrderID": 74427}, {"TotalDue": 24.2879, "OrderDate": "2004-06-11 00:00:00.000000", "SalesOrderID": 72688}, {"TotalDue": 86.1016, "OrderDate": "2004-07-30 00:00:00.000000", "SalesOrderID": 75077}]
16371	AW00016371	I	[{"TotalDue": 60.7529, "OrderDate": "2003-12-17 00:00:00.000000", "SalesOrderID": 60213}]
16372	AW00016372	I	[{"TotalDue": 2742.8642, "OrderDate": "2003-10-06 00:00:00.000000", "SalesOrderID": 55659}]
16373	AW00016373	I	[{"TotalDue": 2849.1652, "OrderDate": "2003-10-18 00:00:00.000000", "SalesOrderID": 56314}]
16374	AW00016374	I	[{"TotalDue": 16.8292, "OrderDate": "2004-06-22 00:00:00.000000", "SalesOrderID": 73534}]
16375	AW00016375	I	[{"TotalDue": 2738.5657, "OrderDate": "2003-11-16 00:00:00.000000", "SalesOrderID": 58057}]
16376	AW00016376	I	[{"TotalDue": 8.0444, "OrderDate": "2004-05-05 00:00:00.000000", "SalesOrderID": 69891}]
16377	AW00016377	I	[{"TotalDue": 15.4479, "OrderDate": "2003-08-27 00:00:00.000000", "SalesOrderID": 53214}]
16378	AW00016378	I	[{"TotalDue": 15.4479, "OrderDate": "2004-06-16 00:00:00.000000", "SalesOrderID": 73058}]
16379	AW00016379	I	[{"TotalDue": 65.1729, "OrderDate": "2004-06-05 00:00:00.000000", "SalesOrderID": 72212}]
16380	AW00016380	I	[{"TotalDue": 136.9979, "OrderDate": "2004-06-04 00:00:00.000000", "SalesOrderID": 72153}, {"TotalDue": 79.5269, "OrderDate": "2004-01-26 00:00:00.000000", "SalesOrderID": 62800}]
16381	AW00016381	I	[{"TotalDue": 5.514, "OrderDate": "2003-09-01 00:00:00.000000", "SalesOrderID": 53642}]
16382	AW00016382	I	[{"TotalDue": 66.2779, "OrderDate": "2003-10-09 00:00:00.000000", "SalesOrderID": 55842}]
16383	AW00016383	I	[{"TotalDue": 65.1729, "OrderDate": "2003-09-04 00:00:00.000000", "SalesOrderID": 53802}]
16384	AW00016384	I	[{"TotalDue": 8.0444, "OrderDate": "2003-08-04 00:00:00.000000", "SalesOrderID": 52043}]
16385	AW00016385	I	[{"TotalDue": 71.2394, "OrderDate": "2003-12-07 00:00:00.000000", "SalesOrderID": 59527}]
16386	AW00016386	I	[{"TotalDue": 44.1779, "OrderDate": "2004-02-14 00:00:00.000000", "SalesOrderID": 64149}, {"TotalDue": 99.4169, "OrderDate": "2004-02-26 00:00:00.000000", "SalesOrderID": 64921}]
16387	AW00016387	I	[{"TotalDue": 60.7529, "OrderDate": "2004-03-16 00:00:00.000000", "SalesOrderID": 66295}, {"TotalDue": 44.1779, "OrderDate": "2004-06-21 00:00:00.000000", "SalesOrderID": 73450}]
16388	AW00016388	I	[{"TotalDue": 2754.0136, "OrderDate": "2003-07-14 00:00:00.000000", "SalesOrderID": 51392}, {"TotalDue": 2410.6266, "OrderDate": "2003-04-01 00:00:00.000000", "SalesOrderID": 49896}]
16389	AW00016389	I	[{"TotalDue": 2715.3497, "OrderDate": "2003-10-17 00:00:00.000000", "SalesOrderID": 56232}, {"TotalDue": 2410.6266, "OrderDate": "2002-11-03 00:00:00.000000", "SalesOrderID": 48103}]
16390	AW00016390	I	[{"TotalDue": 2410.6266, "OrderDate": "2002-11-26 00:00:00.000000", "SalesOrderID": 48247}, {"TotalDue": 2735.9248, "OrderDate": "2003-10-12 00:00:00.000000", "SalesOrderID": 55978}]
16391	AW00016391	I	[{"TotalDue": 2410.6266, "OrderDate": "2003-04-04 00:00:00.000000", "SalesOrderID": 49925}, {"TotalDue": 2699.9018, "OrderDate": "2003-07-22 00:00:00.000000", "SalesOrderID": 51515}]
16392	AW00016392	I	[{"TotalDue": 1381.0732, "OrderDate": "2003-08-01 00:00:00.000000", "SalesOrderID": 51921}, {"TotalDue": 2410.6266, "OrderDate": "2003-04-01 00:00:00.000000", "SalesOrderID": 49897}, {"TotalDue": 2602.2529, "OrderDate": "2004-04-03 00:00:00.000000", "SalesOrderID": 67498}]
16393	AW00016393	I	[{"TotalDue": 2646.4419, "OrderDate": "2004-04-17 00:00:00.000000", "SalesOrderID": 68408}, {"TotalDue": 2410.6266, "OrderDate": "2003-04-20 00:00:00.000000", "SalesOrderID": 50088}, {"TotalDue": 1397.6482, "OrderDate": "2003-09-26 00:00:00.000000", "SalesOrderID": 55022}]
16394	AW00016394	I	[{"TotalDue": 2410.6266, "OrderDate": "2003-04-08 00:00:00.000000", "SalesOrderID": 49964}, {"TotalDue": 2738.5657, "OrderDate": "2003-07-14 00:00:00.000000", "SalesOrderID": 51393}]
16395	AW00016395	I	[{"TotalDue": 70.6869, "OrderDate": "2003-08-31 00:00:00.000000", "SalesOrderID": 53430}]
16396	AW00016396	I	[{"TotalDue": 35.6584, "OrderDate": "2003-10-06 00:00:00.000000", "SalesOrderID": 55641}]
16397	AW00016397	I	[{"TotalDue": 71.7919, "OrderDate": "2004-02-01 00:00:00.000000", "SalesOrderID": 63320}]
